loan_status_1,purpose,loan_amnt,inq_last_6mths,revol_util,pub_rec_bankruptcies,ln_annual_inc
1,medical,3950,3,67,0,9.798127037
0,debt_consolidation,19200,1,34,0,11.00209984
0,other,7500,0,45.2,0,10.75790288
0,home_improvement,5000,2,40.3,0,10.37361617
0,vacation,7200,0,69.3,0,11.49781183
0,debt_consolidation,5500,3,84.2,0,10.858999
0,credit_card,6000,0,50.1,0,11.63706514
0,debt_consolidation,5000,2,79.5,0,10.71441777
0,home_improvement,20000,0,76,0,12.21600317
0,credit_card,10000,0,27.7,0,11.10321134
0,debt_consolidation,25000,2,77.3,0,11.08214255
0,credit_card,20000,1,34.1,0,11.35040654
0,small_business,12000,1,38.7,0,11.82041016
1,debt_consolidation,15000,0,64.9,0,10.69194491
0,debt_consolidation,8000,0,22.1,0,10.71441777
0,other,25000,0,6.4,0,11.31447453
0,other,2000,0,44.3,0,10.08580911
0,debt_consolidation,25000,0,99.7,0,11.48040227
0,debt_consolidation,14500,1,68.6,0,10.34174248
1,debt_consolidation,20000,0,97.8,0,10.69883025
0,debt_consolidation,9000,1,19.9,0,9.903487553
0,debt_consolidation,17000,1,28.3,0,11.22524339
0,other,4000,0,24.8,0,10.75798798
0,debt_consolidation,15000,1,39.4,0,11.02190247
1,other,6000,2,73.5,0,10.73630972
0,credit_card,3000,2,19.5,0,10.9928909
1,major_purchase,12000,1,60.6,0,11.00209984
0,debt_consolidation,8700,0,44,0,10.48592661
0,debt_consolidation,16000,0,44.8,0,11.22524339
0,major_purchase,7500,2,11.9,0,10.22557105
1,medical,4800,1,30.6,0,9.680344001
0,debt_consolidation,3000,0,53.7,0,10.79957558
0,other,14400,2,69.9,0,11.60823564
1,debt_consolidation,4200,0,74.4,0,10.26813067
0,moving,3000,0,97.1,0,10.40997377
0,major_purchase,12000,2,1.7,0,11.50287513
1,debt_consolidation,8400,0,23.3,0,10.37349118
1,credit_card,16500,2,31.3,0,10.59663473
0,small_business,25000,0,4.3,0,11.15625052
0,debt_consolidation,24000,1,71.8,0,11.28978191
0,debt_consolidation,14500,0,51.4,0,11.26446411
0,other,6000,0,11,0,11.1844214
0,debt_consolidation,14400,1,45.9,0,10.62132735
0,credit_card,20400,0,64.8,0,11.70354582
1,major_purchase,3475,1,32.4,0,10.73639668
0,debt_consolidation,13650,3,74.2,0,10.96127785
0,wedding,20000,0,71.7,0,10.95080655
0,debt_consolidation,20000,0,31.7,0,11.12726298
0,major_purchase,7000,1,61.7,0,11.51292546
0,debt_consolidation,5000,0,33.2,0,10.77895629
0,major_purchase,6400,0,48.4,0,10.91508846
0,credit_card,20000,1,71.2,0,11.28978191
0,debt_consolidation,6000,0,67.2,0,10.16585182
0,debt_consolidation,8700,0,79.9,0,10.37361617
0,major_purchase,7600,1,3.2,0,11.33857208
0,major_purchase,6300,0,5.3,0,11.05089001
0,credit_card,9600,0,25,0,11.28978191
0,debt_consolidation,25000,0,18.2,0,11.03488966
0,debt_consolidation,13000,0,58.9,0,11.44035477
0,debt_consolidation,16000,0,75.1,0,11.08214255
0,debt_consolidation,17600,0,69.8,0,11.02190247
0,credit_card,10000,0,40.7,0,10.81977828
0,major_purchase,4200,0,19.6,0,10.26813067
0,debt_consolidation,7000,1,55.1,0,10.71441777
0,debt_consolidation,4800,0,45.5,0,9.89161738
0,debt_consolidation,24000,2,13.4,0,11.44035477
0,major_purchase,10000,0,12.6,0,11.26446411
0,other,4800,2,77.3,0,11.40756495
0,debt_consolidation,12000,1,62.6,0,10.94288048
0,moving,3500,0,12.7,1,10.59663473
0,credit_card,6000,0,28.2,0,10.49127422
0,wedding,10000,0,70.3,0,11.22524339
0,house,7200,1,57.7,0,11.1844214
1,debt_consolidation,4000,0,78.9,0,9.392661929
1,debt_consolidation,21425,1,93,0,11.32664408
0,debt_consolidation,12000,0,76.3,0,10.81977828
0,debt_consolidation,4275,0,39.8,0,10.30895266
0,other,10000,2,56.5,0,10.89673933
0,credit_card,15000,0,78.5,0,11.08214255
0,major_purchase,6500,2,69.5,0,11.00209984
0,other,1500,1,16.1,1,10.89673933
0,debt_consolidation,11000,0,77,0,10.84933709
0,major_purchase,8000,0,8.4,0,10.46310334
0,debt_consolidation,6300,1,47.8,0,11.33857208
0,debt_consolidation,5000,0,82.8,0,11.17437106
0,debt_consolidation,10000,2,25.9,0,10.6454249
0,debt_consolidation,25000,0,6.3,0,11.46167427
0,major_purchase,7000,0,22.1,0,11.40756495
0,other,6300,0,57.4,0,10.37972173
0,debt_consolidation,2500,0,41.6,0,11.00209984
0,home_improvement,8000,0,40.7,0,11.15625052
1,credit_card,13750,2,37.1,0,10.22557105
0,small_business,20000,0,16.8,0,10.71441777
0,other,6000,0,72.4,0,11.16336799
0,debt_consolidation,25000,0,38.3,0,11.23321156
0,credit_card,9600,1,72.6,0,10.59663473
1,home_improvement,3600,0,66,0,11.49272276
0,debt_consolidation,14500,0,80.6,0,10.59663473
0,credit_card,25000,0,95.5,0,12.04355372
0,other,15000,1,53.5,0,11.24989698
0,debt_consolidation,6250,0,36,0,10.25765937
0,major_purchase,4900,0,87,0,11.75194237
0,debt_consolidation,10950,1,17.4,0,11.08214255
0,other,8000,2,61,0,12.10071213
0,major_purchase,3200,0,34.8,0,10.96819829
0,debt_consolidation,14400,0,28.4,0,11.64395373
0,credit_card,10000,0,65.9,0,10.37349118
0,credit_card,12000,0,65.2,0,10.91508846
0,major_purchase,3500,2,38,0,10.77895629
0,debt_consolidation,4000,3,43.2,0,10.59663473
0,credit_card,8000,0,42.8,0,11.2515607
0,small_business,4000,3,50.7,0,10.77895629
0,credit_card,6000,0,45.1,1,11.54248427
0,debt_consolidation,14400,0,79.9,0,10.89673933
0,credit_card,25000,0,32.4,0,11.54248427
0,debt_consolidation,11000,0,63.8,0,10.77895629
1,other,14400,0,15.7,0,10.93310697
0,major_purchase,11350,3,22.3,0,10.67359577
0,small_business,6000,0,97.1,0,10.4341158
0,debt_consolidation,6000,3,14.1,0,10.96040941
1,credit_card,12800,2,49.5,0,10.7831143
0,debt_consolidation,20000,1,97.2,0,11.15619338
0,moving,5000,0,54.3,0,11.46163217
0,debt_consolidation,20400,2,15.7,0,11.40756495
0,credit_card,19750,0,80.8,0,11.26446411
0,debt_consolidation,10000,1,21,0,10.77895629
0,major_purchase,8000,0,69.4,1,11.15625052
0,debt_consolidation,8000,0,38.2,0,10.90595598
0,major_purchase,8900,0,54.5,1,11.35275671
0,debt_consolidation,19750,1,22.6,0,10.6454249
0,debt_consolidation,5000,3,26,0,11.03488966
0,major_purchase,13000,4,11.9,0,10.95080655
0,debt_consolidation,6400,1,54.5,0,10.81961827
0,debt_consolidation,3200,0,17.6,0,10.88743693
0,debt_consolidation,10000,1,19.2,0,10.59653473
1,debt_consolidation,20000,0,26,0,11.00209984
0,home_improvement,8000,3,7.2,0,11.60823564
0,debt_consolidation,14400,0,71.5,0,10.59663473
0,debt_consolidation,17000,0,58.4,0,10.72106231
0,credit_card,11500,2,84.1,0,10.75790288
1,small_business,13000,1,56.2,0,10.49924239
1,debt_consolidation,20500,0,27.4,0,10.727663
0,debt_consolidation,3600,6,0.6,0,11.35040654
0,credit_card,4000,0,7.2,0,10.23995979
0,other,3000,0,36,0,10.62519789
0,moving,5000,0,99.7,0,11.66134547
0,debt_consolidation,16000,1,55.8,0,11.1123882
0,debt_consolidation,22000,1,91.6,0,11.03488966
0,debt_consolidation,13000,2,17.2,0,10.66886237
0,debt_consolidation,10000,0,73.6,0,10.60341172
0,credit_card,12000,0,98,0,10.39818379
0,home_improvement,3000,1,29,0,10.3859137
0,other,4000,0,9.2,0,10.81985828
0,credit_card,12000,1,36.9,0,10.87804719
0,debt_consolidation,25000,0,10.3,0,12.04355372
0,credit_card,4500,0,30,0,10.39329381
0,credit_card,15250,2,82.4,0,10.86856845
0,debt_consolidation,6000,0,65.8,0,9.729134165
1,medical,8000,2,68.9,0,10.4341158
1,other,4800,1,0,0,11.06074604
1,debt_consolidation,10000,3,35.8,0,10.83958091
0,credit_card,7000,0,58.4,0,10.79957558
0,other,1500,0,72.9,0,11.24059167
0,debt_consolidation,4000,3,60.8,0,11.08214255
0,credit_card,23000,1,66.7,0,11.69524702
0,debt_consolidation,3200,3,74.2,0,11.02679245
0,debt_consolidation,2000,1,43.5,0,10.59663473
0,other,4000,0,4.8,0,10.54534144
1,vacation,14000,2,20,0,11.2515607
1,major_purchase,5000,0,30.6,0,10.98529272
1,major_purchase,5000,0,16.9,0,10.59663473
0,debt_consolidation,25000,1,75.9,0,11.40756495
0,debt_consolidation,8000,1,74.3,0,10.89673933
0,debt_consolidation,8400,1,20,0,11.08220409
0,major_purchase,10000,1,28.5,0,11.51292546
0,debt_consolidation,14000,1,7.6,0,10.89673933
1,credit_card,9600,0,26,0,10.46310334
0,debt_consolidation,10200,0,96.6,0,10.81985828
0,credit_card,6000,0,15.6,0,9.862665558
0,credit_card,21250,1,36.8,0,10.93310697
0,other,22000,1,77.1,0,11.64395373
0,debt_consolidation,6300,0,21.9,0,10.54059334
1,medical,10000,0,18.7,0,11.28978191
0,debt_consolidation,8500,0,57.3,0,10.54534144
0,debt_consolidation,6000,2,21.3,0,10.59663473
0,credit_card,20000,2,74.3,0,11.69524702
0,debt_consolidation,12000,0,3.4,0,10.76426557
0,other,12000,1,30.1,0,10.23981692
0,debt_consolidation,5000,3,93.5,0,11.35040654
0,debt_consolidation,4000,0,16.1,0,11.28978191
0,home_improvement,6000,1,22.6,0,10.77895629
0,home_improvement,8000,0,2.6,0,9.574983486
0,credit_card,18000,0,82.6,0,11.69524702
0,moving,10000,2,40.5,0,10.75790288
0,moving,7500,1,32.9,0,10.96647266
0,debt_consolidation,15000,2,69.1,0,11.03408289
0,debt_consolidation,7000,0,25.9,0,11.23848862
0,credit_card,15000,2,75.4,0,10.81977828
0,other,25000,1,1.5,0,11.1844214
0,home_improvement,5000,0,24.4,0,10.73639668
1,moving,1000,2,0,0,10.77895629
0,credit_card,5000,0,79.6,0,10.82864288
1,other,3000,1,0,0,10.73630972
0,major_purchase,3500,0,58.3,0,10.6454249
0,other,1200,0,84.6,0,10.59663473
0,other,10000,0,0,0,11.51288546
1,debt_consolidation,4800,3,64.9,0,11.08220409
0,credit_card,16000,2,50.3,0,11.04292184
0,other,7500,0,45.6,0,11.69524702
0,medical,3600,0,1.1,0,11.05089001
1,credit_card,10000,2,70.1,0,10.59663473
0,other,5600,0,65.3,0,11.00209984
0,debt_consolidation,12250,0,83.3,0,10.51867319
0,major_purchase,7200,0,47.9,0,11.21284687
1,other,2000,0,74.9,0,11.03488966
0,moving,3500,0,73.7,0,10.62132735
0,moving,10000,0,19.1,0,11.69524702
1,small_business,5000,0,47.7,0,10.59663473
0,moving,4500,0,2.5,0,10.49127422
0,debt_consolidation,4000,0,32.1,0,10.37349118
0,debt_consolidation,14000,1,92.6,0,11.8313792
0,debt_consolidation,18000,0,22.2,0,11.28978191
0,wedding,5000,1,0.9,0,10.21683737
0,credit_card,20000,1,7.7,0,11.60823564
0,major_purchase,3800,0,23,0,11.08214255
1,debt_consolidation,12000,0,74.5,1,11.60823564
0,debt_consolidation,25000,1,35.3,0,11.01993976
0,wedding,4000,1,0,0,11.47210347
0,home_improvement,12000,0,42.7,0,11.57119437
0,debt_consolidation,8500,0,68.6,0,10.13459927
0,debt_consolidation,6400,0,52.4,0,10.91501573
0,debt_consolidation,5000,0,5.5,0,10.30895266
1,small_business,25000,0,8.9,0,11.9511804
1,debt_consolidation,6000,0,35.3,0,9.574983486
0,other,15000,0,16.5,0,10.98529272
0,debt_consolidation,5000,0,77.1,1,10.61643736
0,medical,2500,0,86.3,0,10.96127785
0,debt_consolidation,9200,0,83.2,0,11.19821472
1,debt_consolidation,9500,2,97.2,0,10.04498711
0,debt_consolidation,7500,1,24.8,0,10.91508846
1,debt_consolidation,7800,1,73.9,0,10.51673239
1,debt_consolidation,6000,1,38.4,0,10.46321762
0,small_business,10000,2,4.3,0,11.77528973
1,debt_consolidation,8000,0,45.5,0,10.03451581
0,moving,7000,0,15.3,0,10.81977828
0,home_improvement,3000,0,48.7,0,11.40756495
0,car,12000,2,42.5,0,10.71441777
0,debt_consolidation,6000,1,55.5,0,10.74720759
0,debt_consolidation,9250,1,37.1,0,10.87804719
0,debt_consolidation,3000,1,8.2,0,10.91508846
0,debt_consolidation,7000,1,56.5,0,10.6454249
0,small_business,3500,0,0,0,10.77895629
0,credit_card,24000,0,47.5,0,11.27350008
0,debt_consolidation,20000,0,26.7,0,11.40827581
0,debt_consolidation,24250,3,53.8,0,11.17571696
1,major_purchase,3550,1,60.6,0,10.55581274
0,other,6000,1,5.2,0,10.89673933
0,home_improvement,7500,3,29.3,0,10.23995979
0,debt_consolidation,15000,1,42.9,0,11.03488966
1,debt_consolidation,4000,1,9.3,0,10.08580911
0,debt_consolidation,7000,0,87.6,0,10.59763423
0,major_purchase,3250,0,86.4,0,11.11542853
0,debt_consolidation,9800,1,86.3,0,10.75798798
0,major_purchase,6000,0,17.8,0,11.51292546
0,debt_consolidation,25000,1,67.3,0,11.32664408
0,vacation,3000,1,39.8,0,10.59875249
1,debt_consolidation,3325,1,79.9,0,11.22524339
1,other,10000,0,64.5,0,10.88354151
0,credit_card,4050,1,18,0,10.91508846
0,debt_consolidation,7200,2,13,0,11.08214255
1,debt_consolidation,15000,0,86.3,0,11.05294123
0,home_improvement,6000,2,77.6,0,10.08580911
0,small_business,7000,0,31.3,0,11.05089001
0,debt_consolidation,14000,1,24,0,11.00209984
0,major_purchase,10000,0,26.9,0,11.33857208
0,home_improvement,6000,1,78.1,0,11.17043516
0,home_improvement,3000,1,42.9,0,10.6454249
0,major_purchase,2000,0,0.9,0,11.02335566
0,major_purchase,5000,0,0.9,0,9.998797732
0,debt_consolidation,5000,1,53,0,11.51292546
0,debt_consolidation,9000,1,89.8,0,10.49127422
0,small_business,12000,0,15.3,0,11.08214255
0,debt_consolidation,6000,0,24.3,0,10.85892207
0,credit_card,14500,0,77.5,0,10.66895539
0,other,12000,0,78,0,11.00209984
1,other,7000,0,14.9,0,10.08580911
0,debt_consolidation,15000,0,43.7,0,10.775701
0,educational,12000,1,17.6,0,10.83958091
0,debt_consolidation,7400,0,44.5,0,11.17043516
0,debt_consolidation,15000,0,29.3,0,10.70099475
0,debt_consolidation,25000,1,78.8,0,11.40756495
0,moving,5000,0,90.8,0,11.83500896
0,major_purchase,4000,1,49.1,0,10.81977828
0,debt_consolidation,7000,2,17.7,0,10.75790288
0,debt_consolidation,25000,1,71.6,0,11.08220409
0,moving,1000,1,99.1,0,10.60905725
0,moving,9800,0,67.2,0,11.15625052
0,debt_consolidation,5500,2,77.5,0,11.22524339
0,debt_consolidation,5000,1,49.2,0,11.57119437
0,moving,12000,2,33.9,0,11.41248615
0,major_purchase,2500,0,79.2,0,10.6454249
0,medical,6000,0,6.1,0,11.00209984
0,major_purchase,15250,0,44.1,0,10.59663473
1,wedding,4900,0,53.3,0,10.55581274
0,debt_consolidation,6500,0,13.2,0,11.19821472
0,home_improvement,3000,3,75.4,0,11.75978554
0,home_improvement,3500,1,10.8,0,10.71441777
0,debt_consolidation,12000,2,33.5,0,11.47907908
0,debt_consolidation,15000,2,0,0,11.4210733
0,car,4000,0,50.8,0,10.95833951
0,debt_consolidation,3000,0,77,0,11.73606902
1,debt_consolidation,20000,1,33.3,0,10.82774645
0,debt_consolidation,12000,1,18.4,0,10.23995979
0,credit_card,10000,0,83.8,0,10.98867682
0,debt_consolidation,4000,0,99.6,0,10.08580911
0,credit_card,12600,0,62,0,11.60823564
0,major_purchase,2100,0,58.77,0,10.93310697
0,debt_consolidation,13550,2,73.9,0,11.33857208
0,credit_card,12250,0,81.1,0,10.37623741
0,other,4000,0,43.8,0,10.20359214
0,debt_consolidation,5100,1,42.2,0,11.02108514
0,credit_card,1000,0,29.3,0,12.20607265
0,debt_consolidation,10000,1,19.2,0,11.32659589
0,vacation,8000,0,34.2,0,10.54534144
0,debt_consolidation,4000,0,20.4,0,10.46310334
1,home_improvement,9600,1,93.5,0,11.99535161
0,credit_card,11200,2,51.1,0,10.66895539
0,debt_consolidation,10000,1,14.5,0,12.07254125
1,debt_consolidation,2400,2,84.1,0,10.6454249
0,vacation,4000,0,22.7,0,10.77895629
0,major_purchase,8100,2,25.2,0,11.72803684
0,debt_consolidation,20000,0,53.9,0,11.49679608
0,home_improvement,18000,2,17,0,12.22587527
0,credit_card,16800,0,47.5,0,11.23848862
0,credit_card,12000,1,74.7,0,10.34817337
1,debt_consolidation,16000,3,68.9,0,10.96819829
0,other,7500,0,12.7,0,10.61643736
0,major_purchase,8500,0,7.8,0,11.91839057
0,credit_card,14000,2,59.4,1,10.91508846
0,major_purchase,9800,0,28.6,0,11.00209984
0,major_purchase,1450,0,9.1,0,11.70519735
0,credit_card,12000,1,41.3,1,11.22524339
0,major_purchase,8500,0,8.7,0,10.83170686
0,debt_consolidation,9900,0,81.4,0,10.81977828
1,home_improvement,6000,1,66.3,0,10.6454249
1,debt_consolidation,12800,1,81.6,0,10.59663473
0,debt_consolidation,12500,1,82.3,0,10.75363848
0,credit_card,12000,0,80.3,0,11.06036875
0,wedding,15600,0,94.8,0,11.11804415
0,credit_card,2500,0,29.8,0,9.998797732
0,major_purchase,3250,0,31.2,0,10.81977828
0,debt_consolidation,15000,1,29.8,0,11.15625052
0,credit_card,7000,1,46.8,0,10.66895539
1,debt_consolidation,6000,0,34.3,0,11.1844214
0,credit_card,8000,0,86.7,0,11.1844214
1,moving,4000,3,82.9,0,10.55581274
0,credit_card,12500,0,24.1,0,11.06225376
1,major_purchase,4000,1,92.4,0,11.58988651
0,debt_consolidation,25000,0,68.8,0,11.84868316
0,major_purchase,15000,0,41.5,0,11.51292546
0,credit_card,4000,0,79.3,0,11.00209984
1,house,24250,0,42.7,0,10.74849708
0,debt_consolidation,15000,1,18.4,0,11.17743874
0,vacation,2000,3,19.8,0,11.1331281
0,credit_card,24000,3,84,0,11.56171563
0,debt_consolidation,24000,1,30.3,0,11.27973158
0,small_business,25000,2,17.7,0,11.40756495
0,car,3500,2,16.9,0,11.12726298
0,other,4900,2,4.1,0,11.69524702
0,other,3000,1,0,0,10.3859137
0,debt_consolidation,3500,0,32.2,0,9.757305042
0,vacation,5000,1,25.6,0,10.71441777
0,debt_consolidation,9600,0,97.1,0,10.84933709
1,debt_consolidation,23400,5,24.5,0,11.46163217
0,medical,2500,0,15.5,0,10.40025482
0,debt_consolidation,3000,1,60.9,0,9.392661929
0,debt_consolidation,12000,1,48.7,0,10.87804719
0,debt_consolidation,10000,0,14.8,0,10.65725935
0,debt_consolidation,3200,0,93,0,10.30895266
1,other,6000,0,35.2,0,11.35035948
0,wedding,10000,3,8.9,0,11.69524702
0,debt_consolidation,8400,1,59.3,0,11.08644099
0,credit_card,11000,0,99.1,0,10.81977828
0,major_purchase,1500,0,30.8,0,10.34817337
0,debt_consolidation,2000,3,6.7,0,10.30051718
0,debt_consolidation,11500,2,16.7,0,10.858999
0,debt_consolidation,5000,0,28.8,0,10.30895266
0,debt_consolidation,12000,1,39.9,0,11.21182037
0,debt_consolidation,20500,0,92.5,0,11.51292546
0,debt_consolidation,8000,2,82.5,0,10.84933709
0,debt_consolidation,18000,0,66.3,0,10.91508846
0,debt_consolidation,9250,2,92.2,0,10.51072275
0,debt_consolidation,16750,2,66.3,0,10.81977828
0,other,20000,0,16,0,11.22524339
0,credit_card,12000,0,57.9,0,10.93310697
0,debt_consolidation,25000,0,43.4,0,11.65268741
0,debt_consolidation,14000,3,47.4,0,10.93310697
0,wedding,16000,0,50.2,0,11.51292546
0,debt_consolidation,10000,2,37.4,0,11.56171563
0,home_improvement,20000,1,10.9,0,10.88937897
0,credit_card,3000,1,44.9,0,10.26813067
0,credit_card,7000,0,68.4,0,11.17043516
0,debt_consolidation,5000,1,57.6,1,10.30895266
0,debt_consolidation,20000,0,89.3,0,11.53272809
0,moving,7750,2,72.3,0,11.35040654
0,debt_consolidation,11000,1,31.7,0,10.6454249
0,debt_consolidation,2100,0,58.7,0,10.47141159
0,other,18000,1,24.3,0,11.46167427
1,small_business,5000,2,10.9,0,10.08580911
0,moving,6000,0,65.9,0,11.222279
0,debt_consolidation,5000,0,95.8,0,10.77895629
0,other,11200,2,24.7,0,11.51308545
0,debt_consolidation,24000,0,77,0,11.02353512
0,debt_consolidation,10000,0,62.7,0,10.51867319
0,moving,1600,0,75,0,10.77895629
0,house,8000,0,21.7,0,10.3859137
0,debt_consolidation,14400,1,54.9,0,10.70324447
0,debt_consolidation,10000,1,59.7,0,10.69883025
0,small_business,25000,0,19.4,0,12.20607265
0,small_business,2200,2,14.8,0,9.61580548
0,debt_consolidation,25000,0,54.5,0,11.18630851
0,debt_consolidation,20000,0,44.6,0,10.81985828
0,debt_consolidation,3000,1,63.6,0,10.75798798
0,debt_consolidation,2950,2,32.5,0,10.30895266
0,major_purchase,3500,1,46,1,11.00209984
0,credit_card,11000,1,60.8,1,10.54402478
0,debt_consolidation,12000,0,25.7,0,10.25238231
0,debt_consolidation,14000,0,53,0,11.00209984
0,debt_consolidation,25000,0,79.3,0,12.04355372
0,major_purchase,4000,2,13.1,0,10.77895629
1,debt_consolidation,10000,0,52.8,0,11.01862914
0,credit_card,10000,0,68.7,0,10.30895266
0,debt_consolidation,18000,0,77.4,0,10.59663473
0,major_purchase,2800,0,73.5,0,10.81985828
0,moving,4500,0,48.8,0,11.27720313
0,debt_consolidation,3900,1,33.7,0,10.16585182
1,educational,8400,2,69.5,0,11.1844214
1,credit_card,8800,0,97.5,1,11.08214255
0,other,2500,2,36.6,0,9.472704636
0,debt_consolidation,14000,0,49.3,0,10.81977828
0,major_purchase,3000,0,38,0,11.54248427
0,other,8000,1,44.2,0,10.96812932
0,debt_consolidation,8400,2,20.4,0,11.12726298
0,home_improvement,7800,3,34.5,0,11.09741002
0,home_improvement,10200,0,96.6,0,11.23843599
0,debt_consolidation,12000,0,36.2,0,10.40426284
0,debt_consolidation,5500,0,67.9,0,10.21595979
0,debt_consolidation,8400,0,58.4,0,11.15625052
0,credit_card,23000,0,72.9,0,11.32659589
1,credit_card,25000,0,93.2,0,11.91839057
0,major_purchase,4000,1,0.2,0,10.16585182
0,home_improvement,6000,0,33.5,0,11.12732181
0,debt_consolidation,17000,0,94,0,10.81769612
0,major_purchase,1750,0,16.7,0,9.472396897
0,other,6000,1,76.3,0,11.22524339
0,other,2000,0,78.9,0,10.41042563
0,credit_card,10000,0,18.4,0,10.59663473
0,small_business,1000,0,34.3,0,9.928180165
0,major_purchase,5000,0,11.2,0,11.31447453
0,credit_card,4000,0,27.7,0,10.9472916
0,home_improvement,24000,2,6.1,0,11.13078618
0,debt_consolidation,25000,0,88.5,0,11.58319752
0,debt_consolidation,6000,1,32,0,11.42958733
0,credit_card,8800,1,58,0,11.442503
0,car,4000,1,44.5,1,10.84933709
0,credit_card,5125,0,81.2,0,11.00209984
0,home_improvement,24250,2,93,0,12.61153775
0,debt_consolidation,12500,2,65.4,0,11.28978191
0,major_purchase,5000,1,53,0,11.28978191
0,credit_card,20500,1,83.1,0,10.72326738
0,other,6000,0,0,0,10.45737267
0,major_purchase,4000,0,9.5,0,10.46321762
0,major_purchase,4800,0,23.7,0,11.2515607
0,major_purchase,8000,1,47.1,0,11.73606902
0,debt_consolidation,5000,2,8.5,0,11.15619338
0,debt_consolidation,5000,0,49.8,0,11.08214255
0,major_purchase,1500,1,38.3,0,11.08220409
0,moving,2000,2,0,0,10.42228135
1,house,11500,2,81.3,0,10.55581274
0,credit_card,10000,0,49.5,0,11.22524339
1,other,10500,1,59.5,0,10.81977828
0,debt_consolidation,9150,0,80.4,0,10.49127422
0,educational,2400,0,78.5,0,11.07906088
0,debt_consolidation,11200,0,82.3,0,10.77895629
0,debt_consolidation,10000,3,96.4,0,10.27505111
0,credit_card,12000,3,45.6,0,10.858999
0,other,1200,2,91.7,0,11.0744205
0,wedding,8000,2,70.1,0,11.15625052
1,debt_consolidation,25000,0,51.3,0,10.93310697
1,credit_card,6000,1,62.6,0,11.31447453
0,wedding,11000,1,0,0,11.22524339
0,home_improvement,12250,0,95,0,10.54534144
0,debt_consolidation,10000,0,82.5,1,10.99624943
0,debt_consolidation,10000,3,28,0,10.5454467
0,other,10000,0,61.6,0,10.46321762
0,credit_card,10000,0,70.4,0,11.12726298
0,debt_consolidation,6000,1,45.3,0,10.91508846
0,major_purchase,2400,1,55,0,10.80972795
0,moving,4000,0,43.7,0,10.59663473
0,credit_card,25000,0,40.2,0,11.83500896
0,debt_consolidation,20000,0,46.6,0,11.03488966
0,debt_consolidation,18125,0,86.3,0,11.23811697
0,vacation,1200,1,99,0,11.3736634
0,major_purchase,6000,4,1.1,0,10.71441777
0,credit_card,20000,0,55.2,0,11.64489188
0,major_purchase,7500,1,72.6,0,11.86358234
0,debt_consolidation,8500,3,22.4,0,11.60823564
0,credit_card,10000,1,38.9,0,11.58058411
0,debt_consolidation,13750,0,12.1,0,11.00209984
0,debt_consolidation,1000,1,95.8,0,10.1266311
1,credit_card,10500,5,32.9,0,10.51133825
0,major_purchase,4000,2,18.4,0,10.81977828
0,debt_consolidation,15000,1,13.7,0,11.22524339
0,major_purchase,13000,0,25.6,0,11.08220409
0,debt_consolidation,10000,2,24.8,0,11.15625052
0,major_purchase,7000,2,29.5,0,10.42228135
0,debt_consolidation,14000,1,53.4,0,10.79949394
0,debt_consolidation,13750,0,66.6,0,10.77895629
0,major_purchase,3000,0,22.6,0,10.93310697
0,home_improvement,7500,2,0,0,11.15130661
0,other,6000,0,5.2,0,10.81977828
0,small_business,7000,0,72.8,0,11.12726298
0,other,6000,0,72,0,10.03819326
0,credit_card,8000,0,23.8,0,11.00209984
1,debt_consolidation,16000,1,49.1,0,11.56171563
0,debt_consolidation,6000,2,17.1,0,10.30895266
0,other,8000,0,20.4,0,11.08220409
0,debt_consolidation,25000,0,79.5,0,11.40756495
0,debt_consolidation,7000,0,85.7,0,10.1266311
0,other,3000,0,34.9,0,10.98446187
0,moving,4800,1,54.9,0,10.37349118
1,house,5000,1,71.1,1,11.31447453
0,debt_consolidation,15000,1,66.6,0,11.40849785
0,debt_consolidation,14000,0,10.9,0,11.00209984
1,other,4400,1,27.3,0,10.6046029
0,debt_consolidation,7000,2,49.3,0,11.0744205
0,major_purchase,15000,2,98,0,10.7864283
0,car,6500,1,4.5,0,10.89673933
0,debt_consolidation,18000,1,14.8,0,11.9511804
1,credit_card,11000,0,55.7,0,11.25184637
0,home_improvement,3200,3,49.4,0,10.30895266
0,debt_consolidation,9600,0,62.8,1,10.83958091
0,debt_consolidation,13000,1,24.7,0,10.6454249
0,debt_consolidation,6000,0,30.6,1,11.00209984
0,other,10000,1,55,0,11.69524702
0,other,2800,3,56.9,0,9.942708266
0,home_improvement,10000,0,73.9,0,11.02190247
0,debt_consolidation,2000,2,91.3,0,10.66886237
0,debt_consolidation,20000,1,27.5,0,11.51292546
0,other,10000,0,81.2,0,10.858999
0,other,10000,0,0,0,10.37361617
1,debt_consolidation,8000,1,76,0,11.00209984
1,debt_consolidation,8000,0,80.9,0,10.27505111
0,debt_consolidation,1200,0,2.7,0,10.08580911
0,home_improvement,12000,0,5.8,0,11.31618039
0,debt_consolidation,18000,0,76.7,0,10.67507616
0,debt_consolidation,25000,2,48.6,0,13.48700649
0,debt_consolidation,8000,1,93.2,0,10.30895266
0,car,7000,2,0.6,0,10.95080655
0,debt_consolidation,11500,0,31.6,0,10.75363848
0,home_improvement,4500,1,82.8,1,11.41586375
0,debt_consolidation,6250,1,20.2,0,10.61009375
0,debt_consolidation,22000,2,72.4,0,11.08214255
0,other,5400,1,26.1,0,10.18111929
0,debt_consolidation,10000,2,36,0,11.46167427
